Id,WnvPresent
104,0.00274724793873145
105,0.00348959186044568
106,0.00335499251815061
107,0.0162094205797843
108,0.000726215486579366
109,0.000726215486579366
110,0.000726215486579366
111,0.000726215486579366
112,0.000726215486579366
113,0.01227879229545
114,0.00405304596581139
115,0.0397806948170358
116,0.0066334899388627
117,0.0066334899388627
118,0.0066334899388627
119,0.0066334899388627
120,0.0066334899388627
121,0.00363987018800495
122,0.00363235572298458
123,0.0191717151610511
124,0.00100882950764069
125,0.00100882950764069
126,0.00100882950764069
127,0.00100882950764069
128,0.00100882950764069
129,0.00501164606250341
130,0.0038066738540689
131,0.0166452209063208
132,0.000978611339181883
133,0.000978611339181883
134,0.000978611339181883
135,0.000978611339181883
136,0.000978611339181883
137,0.00992583525429731
138,0.00341362112696285
139,0.0179175269404577
140,0.00298094097553879
141,0.00298094097553879
142,0.00298094097553879
143,0.00298094097553879
144,0.00298094097553879
145,0.00670795244496038
146,0.00404859543035061
147,0.0232363380316059
148,0.00157195732313467
149,0.00157195732313467
150,0.00157195732313467
151,0.00157195732313467
152,0.00157195732313467
153,0.00744294467227571
154,0.00363861083704267
155,0.0250372813313823
156,0.00111620042930079
157,0.00111620042930079
158,0.00111620042930079
159,0.00111620042930079
160,0.00111620042930079
161,0.00919701109675426
162,0.00427229952431384
163,0.0393096073899972
164,0.00312138280171041
165,0.00312138280171041
166,0.00312138280171041
167,0.00312138280171041
168,0.00312138280171041
169,0.00352010368581708
170,0.00396436554847768
171,0.0209424993476706
172,0.000801643988565325
173,0.000801643988565325
174,0.000801643988565325
175,0.000801643988565325
176,0.000801643988565325
177,0.00401408401672733
178,0.00391402068554181
179,0.0200202027767018
180,0.00121106129312059
181,0.00121106129312059
182,0.00121106129312059
183,0.00121106129312059
184,0.00121106129312059
185,0.00352706371754168
186,0.00391446331606669
187,0.0277349962692142
188,0.000957892453774416
189,0.000957892453774416
190,0.000957892453774416
191,0.000957892453774416
192,0.000957892453774416
193,0.00830976528975664
194,0.0039727701090851
195,0.0172790633964648
196,0.00183452779087299
197,0.00183452779087299
198,0.00183452779087299
199,0.00183452779087299
200,0.00183452779087299
201,0.0034465806928685
202,0.00365494499931406
203,0.0168757430094716
204,0.000647932226633571
205,0.000647932226633571
206,0.000647932226633571
207,0.000647932226633571
208,0.000647932226633571
209,0.00539183405749662
210,0.00364437363172892
211,0.0179841209716487
212,0.00101310279889134
213,0.00101310279889134
214,0.00101310279889134
215,0.00101310279889134
216,0.00101310279889134
217,0.00388403314475365
218,0.00412755807923013
219,0.0168190359179198
220,0.000927515144880953
221,0.000927515144880953
222,0.000927515144880953
223,0.000927515144880953
224,0.000927515144880953
225,0.00348959186044568
226,0.00335895648211458
227,0.0165160030131814
228,0.000726215486579366
229,0.000726215486579366
230,0.000726215486579366
231,0.000726215486579366
232,0.000726215486579366
233,0.00517196568026531
234,0.0040839290665085
235,0.0204505525413257
236,0.00117315003814471
237,0.00117315003814471
238,0.00117315003814471
239,0.00117315003814471
240,0.00117315003814471
241,0.00463401777879994
242,0.00401237096647957
243,0.0182645113866512
244,0.00103983204292482
245,0.00103983204292482
246,0.00103983204292482
247,0.00103983204292482
248,0.00103983204292482
249,0.00480389722447212
250,0.00426794016903856
251,0.0233691145621295
252,0.00104051049106216
253,0.00104051049106216
254,0.00104051049106216
255,0.00104051049106216
256,0.00104051049106216
257,0.00353031155741538
258,0.00335895648211457
259,0.0165160030131814
260,0.000751783668397547
261,0.000751783668397547
262,0.000751783668397547
263,0.000751783668397547
264,0.000751783668397547
265,0.00349683656415611
266,0.00466731902625719
267,0.0183895152147296
268,0.000910249982765946
269,0.000910249982765946
270,0.000910249982765946
271,0.000910249982765946
272,0.000910249982765946
273,0.00393243223015533
274,0.00391584289816253
275,0.0334604746124102
276,0.00107894002050075
277,0.00107894002050075
278,0.00107894002050075
279,0.00107894002050075
280,0.00107894002050075
281,0.0032875614165203
282,0.00439672890820087
283,0.0380656620643412
284,0.000811051007387988
285,0.000811051007387988
286,0.000811051007387988
287,0.000811051007387988
288,0.000811051007387988
289,0.00343301596197484
290,0.00359853613711653
291,0.0279152115021591
292,0.000956505552842534
293,0.000956505552842534
294,0.000956505552842534
295,0.000956505552842534
296,0.000956505552842534
297,0.00602235041519016
298,0.00359300954561149
299,0.0180908950794668
300,0.00105564406023472
301,0.00105564406023472
302,0.00105564406023472
303,0.00105564406023472
304,0.00105564406023472
305,0.00369425004471072
306,0.00376076637383312
307,0.0157938046150736
308,0.000671598406374875
309,0.000671598406374875
310,0.000671598406374875
311,0.000671598406374875
312,0.000671598406374875
313,0.0052495694816547
314,0.00379807079548171
315,0.0176057168972179
316,0.000914318392731482
317,0.000914318392731482
318,0.000914318392731482
319,0.000914318392731482
320,0.000914318392731482
321,0.00571152586020417
322,0.00842965978247882
323,0.0170789920081636
324,0.00134429667453047
325,0.00134429667453047
326,0.00134429667453047
327,0.00134429667453047
328,0.00134429667453047
329,0.00536493722230254
330,0.00415461085594939
331,0.019087862136027
332,0.00165340494569617
333,0.00165340494569617
334,0.00165340494569617
335,0.00165340494569617
336,0.00165340494569617
337,0.0040547714659732
338,0.00391404171802616
339,0.0176228140190803
340,0.0010111441774604
341,0.0010111441774604
342,0.0010111441774604
343,0.0010111441774604
344,0.0010111441774604
345,0.00477324617158444
346,0.00392621429279505
347,0.0182681944191706
348,0.00135712055467941
349,0.00135712055467941
350,0.00135712055467941
351,0.00135712055467941
352,0.00135712055467941
353,0.00480924321379787
354,0.00555123191825517
355,0.0175113187682065
356,0.00114902778695599
357,0.00114902778695599
358,0.00114902778695599
359,0.00114902778695599
360,0.00114902778695599
361,0.00957334925377208
362,0.00426365204870737
363,0.0248210389514409
364,0.00435468271792387
365,0.00435468271792387
366,0.00435468271792387
367,0.00435468271792387
368,0.00435468271792387
369,0.0089248488021829
370,0.00432687976253676
371,0.0334941081152262
372,0.00365600574735408
373,0.00365600574735408
374,0.00365600574735408
375,0.00365600574735408
376,0.00365600574735408
377,0.0171472799720096
378,0.011036904346727
379,0.0380211037630405
380,0.00717643683368788
381,0.00717643683368788
382,0.00717643683368788
383,0.00717643683368788
384,0.00717643683368788
385,0.00421758203907738
386,0.00385187832669559
387,0.0234077844454893
388,0.0014115764219028
389,0.0014115764219028
390,0.0014115764219028
391,0.0014115764219028
392,0.0014115764219028
393,0.00370893923548665
394,0.00345448282991014
395,0.0159722716760625
396,0.00078316747658119
397,0.00078316747658119
398,0.00078316747658119
399,0.00078316747658119
400,0.00078316747658119
401,0.00681255682864983
402,0.00358124336764422
403,0.0174224647450418
404,0.00114548017749162
405,0.00114548017749162
406,0.00114548017749162
407,0.00114548017749162
408,0.00114548017749162
409,0.00438817956471273
410,0.00376250281833592
411,0.0161635086681857
412,0.00108177041851742
413,0.00108177041851742
414,0.00108177041851742
415,0.00108177041851742
416,0.00108177041851742
417,0.00365190743262006
418,0.00347858726348176
419,0.0158610133979168
420,0.000783167476581188
421,0.000783167476581188
422,0.000783167476581188
423,0.000783167476581188
424,0.000783167476581188
425,0.00367151856357181
426,0.00363777867922272
427,0.0160022418734739
428,0.000791151508517315
429,0.000791151508517315
430,0.000791151508517315
431,0.000791151508517315
432,0.000791151508517315
433,0.00377275126533011
434,0.00337595332251073
435,0.0159664417986104
436,0.000825336324560478
437,0.000825336324560478
438,0.000825336324560478
439,0.000825336324560478
440,0.000825336324560478
441,0.00504355448545942
442,0.00334126723736943
443,0.0183391861814934
444,0.000981033495197318
445,0.000981033495197318
446,0.000981033495197318
447,0.000981033495197318
448,0.000981033495197318
449,0.00367151856357181
450,0.00363777867922272
451,0.0160022418734739
452,0.000791151508517314
453,0.000791151508517314
454,0.000791151508517314
455,0.000791151508517314
456,0.000791151508517314
457,0.00540036478982765
458,0.0037177769178896
459,0.018627878458682
460,0.00109843279463196
461,0.00109843279463196
462,0.00109843279463196
463,0.00109843279463196
464,0.00109843279463196
465,0.00354085385887064
466,0.00394541609613407
467,0.0266036882018359
468,0.0008404505933093
469,0.0008404505933093
470,0.0008404505933093
471,0.0008404505933093
472,0.0008404505933093
473,0.015590478312281
474,0.00562508724071164
475,0.0246832652103169
476,0.00807417583131253
477,0.00807417583131253
478,0.00807417583131253
479,0.00807417583131253
480,0.00807417583131253
481,0.00637083571500214
482,0.00392364710283565
483,0.0269806985972132
484,0.0017459885563849
485,0.0017459885563849
486,0.0017459885563849
487,0.0017459885563849
488,0.0017459885563849
489,0.00366108230921707
490,0.00437653864726168
491,0.0420612220531513
492,0.00100882950764069
493,0.00100882950764069
494,0.00100882950764069
495,0.00100882950764069
496,0.00100882950764069
497,0.00666974320489295
498,0.00407089819339092
499,0.0169648892266022
500,0.00196260822002901
501,0.00196260822002901
502,0.00196260822002901
503,0.00196260822002901
504,0.00196260822002901
505,0.00450051351297895
506,0.00395611864184051
507,0.0172100480736094
508,0.000914496601253388
509,0.000914496601253388
510,0.000914496601253388
511,0.000914496601253388
512,0.000914496601253388
513,0.00540283964098854
514,0.00363981523320276
515,0.040055193771967
516,0.000940406181719942
517,0.000940406181719942
518,0.000940406181719942
519,0.000940406181719942
520,0.000940406181719942
521,0.00360099409876148
522,0.00485899046463847
523,0.0161995355800317
524,0.000691439933013349
525,0.000691439933013349
526,0.000691439933013349
527,0.000691439933013349
528,0.000691439933013349
529,0.00510817590789977
530,0.00380792364276551
531,0.0243549464529368
532,0.00103614862668034
533,0.00103614862668034
534,0.00103614862668034
535,0.00103614862668034
536,0.00103614862668034
537,0.00438268245953883
538,0.00401237096647957
539,0.0192207315039709
540,0.00104711769892529
541,0.00104711769892529
542,0.00104711769892529
543,0.00104711769892529
544,0.00104711769892529
545,0.00378952655766202
546,0.00388372536497069
547,0.0157659113429579
548,0.000679582438311002
549,0.000679582438311002
550,0.000679582438311002
551,0.000679582438311002
552,0.000679582438311002
553,0.00767971189393836
554,0.00568857504013938
555,0.0180901501716566
556,0.00241931113340505
557,0.00241931113340505
558,0.00241931113340505
559,0.00241931113340505
560,0.00241931113340505
561,0.00406806526630005
562,0.00400304803535242
563,0.0175595928139564
564,0.00117514718994106
565,0.00117514718994106
566,0.00117514718994106
567,0.00117514718994106
568,0.00117514718994106
569,0.00370893923548665
570,0.00889016736204313
571,0.0173801041057423
572,0.000783167476581189
573,0.000783167476581189
574,0.000783167476581189
575,0.000783167476581189
576,0.000783167476581189
577,0.00432382707412053
578,0.00390264515565433
579,0.0155797794111366
580,0.00109625417030615
581,0.00109625417030615
582,0.00109625417030615
583,0.00109625417030615
584,0.00109625417030615
585,0.00441784358899686
586,0.00399597157817733
587,0.0167039073779816
588,0.00107057816984998
589,0.00107057816984998
590,0.00107057816984998
591,0.00107057816984998
592,0.00107057816984998
593,0.00370893923548665
594,0.00347065978628551
595,0.016116467742106
596,0.000783167476581188
597,0.000783167476581188
598,0.000783167476581188
599,0.000783167476581188
600,0.000783167476581188
601,0.00390680750179625
602,0.00350219131781704
603,0.017942792029601
604,0.00103321253905634
605,0.00103321253905634
606,0.00103321253905634
607,0.00103321253905634
608,0.00103321253905634
609,0.00361398484663821
610,0.00365171745176002
611,0.0164052404644955
612,0.000686349351202967
613,0.000686349351202967
614,0.000686349351202967
615,0.000686349351202967
616,0.000686349351202967
617,0.00504918758677231
618,0.00410230736838682
619,0.0188901263738658
620,0.00105628361104147
621,0.00105628361104147
622,0.00105628361104147
623,0.00105628361104147
624,0.00105628361104147
625,0.00382713646619827
626,0.00366905341211991
627,0.0167665928902762
628,0.000759752845976399
629,0.000759752845976399
630,0.000759752845976399
631,0.000759752845976399
632,0.000759752845976399
633,0.00501475172785646
634,0.00394367911771015
635,0.0173909028133233
636,0.00110508669103333
637,0.00110508669103333
638,0.00110508669103333
639,0.00110508669103333
640,0.00110508669103333
641,0.00393114390053547
642,0.00349783053462396
643,0.0170472062159413
644,0.000812169238324996
645,0.000812169238324996
646,0.000812169238324996
647,0.000812169238324996
648,0.000812169238324996
649,0.00603254760008143
650,0.00412546668009595
651,0.0183342470566959
652,0.00208102618057826
653,0.00208102618057826
654,0.00208102618057826
655,0.00208102618057826
656,0.00208102618057826
657,0.00517002656175081
658,0.00382794683726777
659,0.0170174250589396
660,0.00131188436566643
661,0.00131188436566643
662,0.00131188436566643
663,0.00131188436566643
664,0.00131188436566643
665,0.00438557566249236
666,0.00760241602151948
667,0.016950118454909
668,0.00150420751882421
669,0.00150420751882421
670,0.00150420751882421
671,0.00150420751882421
672,0.00150420751882421
673,0.0036086043953728
674,0.0033637533255189
675,0.0169054323716448
676,0.000783167476581188
677,0.000783167476581188
678,0.000783167476581188
679,0.000783167476581188
680,0.000783167476581188
681,0.00375604765529523
682,0.00387041612303838
683,0.0167385566690029
684,0.000761790090636004
685,0.000761790090636004
686,0.000761790090636004
687,0.000761790090636004
688,0.000761790090636004
689,0.00356311843820287
690,0.00357640521468085
691,0.0169059504932352
692,0.000739999943330977
693,0.000739999943330977
694,0.000739999943330977
695,0.000739999943330977
696,0.000739999943330977
697,0.00374634379968232
698,0.00404220303251128
699,0.0168971754798105
700,0.000769023363692063
701,0.000769023363692063
702,0.000769023363692063
703,0.000769023363692063
704,0.000769023363692063
705,0.00667395201605184
706,0.0036266148238818
707,0.0168267231935269
708,0.0023845406371052
709,0.0023845406371052
710,0.0023845406371052
711,0.0023845406371052
712,0.0023845406371052
713,0.00372902706314669
714,0.00319239075183408
715,0.0167339669293683
716,0.000774260243414068
717,0.000774260243414068
718,0.000774260243414068
719,0.000774260243414068
720,0.000774260243414068
721,0.0058625414711759
722,0.00320071549899114
723,0.017920235618123
724,0.00162555155520267
725,0.00162555155520267
726,0.00162555155520267
727,0.00162555155520267
728,0.00162555155520267
729,0.00515128581921011
730,0.00316622245512382
731,0.0196576389987365
732,0.00123767814800874
733,0.00123767814800874
734,0.00123767814800874
735,0.00123767814800874
736,0.00123767814800874
737,0.00378680380660785
738,0.00352865354246658
739,0.0168309559951918
740,0.000769023363692069
741,0.000769023363692069
742,0.000769023363692069
743,0.000769023363692069
744,0.000769023363692069
745,0.00429486866218658
746,0.00388130566294587
747,0.0166309172216836
748,0.00109785341797726
749,0.00109785341797726
750,0.00109785341797726
751,0.00109785341797726
752,0.00109785341797726
753,0.00514179784897308
754,0.00381511593113482
755,0.0199342073313278
756,0.00158577217407861
757,0.00158577217407861
758,0.00158577217407861
759,0.00158577217407861
760,0.00158577217407861
761,0.004370892231381
762,0.00386472646628077
763,0.0156524280666125
764,0.000962920836972813
765,0.000962920836972813
766,0.000962920836972813
767,0.000962920836972813
768,0.000962920836972813
769,0.00674136329670935
770,0.00358566103611183
771,0.0209902858574258
772,0.00204436875696021
773,0.00204436875696021
774,0.00204436875696021
775,0.00204436875696021
776,0.00204436875696021
777,0.00470859369842087
778,0.00357955894155747
779,0.0181586428298178
780,0.000914824195160216
781,0.000914824195160216
782,0.000914824195160216
783,0.000914824195160216
784,0.000914824195160216
785,0.00414265278467181
786,0.00328445664282695
787,0.0159336060287144
788,0.000737483215940574
789,0.000737483215940574
790,0.000737483215940574
791,0.000737483215940574
792,0.000737483215940574
793,0.00384818982498577
794,0.00325642299519307
795,0.0163642661822493
796,0.000642107786330467
797,0.000642107786330467
798,0.000642107786330467
799,0.000642107786330467
800,0.000642107786330467
801,0.00384818982498577
802,0.00325642299519307
803,0.0163642661822493
804,0.000642107786330466
805,0.000642107786330466
806,0.000642107786330466
807,0.000642107786330466
808,0.000642107786330466
809,0.00507970010124971
810,0.00333172937009968
811,0.0160669982199511
812,0.000917311269288123
813,0.000917311269288123
814,0.000917311269288123
815,0.000917311269288123
816,0.000917311269288123
817,0.101313117834377
818,0.0342321060331573
819,0.0423362183702124
820,0.0517127096207975
821,0.0517127096207975
822,0.0517127096207975
823,0.0517127096207975
824,0.0517127096207975
825,0.00590617517849324
826,0.00367046803246656
827,0.0175983696930029
828,0.00200366154828329
829,0.00200366154828329
830,0.00200366154828329
831,0.00200366154828329
832,0.00200366154828329
833,0.00557186482713424
834,0.00628337628777614
835,0.0169092034332616
836,0.00127003982275369
837,0.00127003982275369
838,0.00127003982275369
839,0.00127003982275369
840,0.00127003982275369
841,0.00411256711443011
842,0.00361514137994141
843,0.0167087718891613
844,0.000891822149670421
845,0.000891822149670421
846,0.000891822149670421
847,0.000891822149670421
848,0.000891822149670421
849,0.00391573406103851
850,0.00360008286585677
851,0.0171398517859118
852,0.000854338086304277
853,0.000854338086304277
854,0.000854338086304277
855,0.000854338086304277
856,0.000854338086304277
857,0.00957109956756332
858,0.00736583664157967
859,0.0213104661744946
860,0.00425809795121566
861,0.00425809795121566
862,0.00425809795121566
863,0.00425809795121566
864,0.00425809795121566
865,0.00384818982498577
866,0.00325642299519307
867,0.0161888275857581
868,0.000642107786330465
869,0.000642107786330465
870,0.000642107786330465
871,0.000642107786330465
872,0.000642107786330465
873,0.0688221194214058
874,0.0262564369533747
875,0.0299908461812623
876,0.0364661416507151
877,0.0364661416507151
878,0.0364661416507151
879,0.0364661416507151
880,0.0364661416507151
881,0.00370528819074313
882,0.00319239075183409
883,0.0167339669293683
884,0.00077426024341407
885,0.00077426024341407
886,0.00077426024341407
887,0.00077426024341407
888,0.00077426024341407
889,0.0262965620102298
890,0.0103323467774783
891,0.0225289232597957
892,0.0102399612562181
893,0.0102399612562181
894,0.0102399612562181
895,0.0102399612562181
896,0.0102399612562181
897,0.00497395711496915
898,0.00426196053753961
899,0.0252534591850043
900,0.00136499451326774
901,0.00136499451326774
902,0.00136499451326774
903,0.00136499451326774
904,0.00136499451326774
905,0.00438575766347834
906,0.00427785680650927
907,0.0174026822222075
908,0.00121519227172714
909,0.00121519227172714
910,0.00121519227172714
911,0.00121519227172714
912,0.00121519227172714
913,0.0036086043953728
914,0.00339545127938488
915,0.0166676163595601
916,0.000783167476581189
917,0.000783167476581189
918,0.000783167476581189
919,0.000783167476581189
920,0.000783167476581189
921,0.00513845384097623
922,0.00684593724066407
923,0.0253314864587688
924,0.00119288357197684
925,0.00119288357197684
926,0.00119288357197684
927,0.00119288357197684
928,0.00119288357197684
929,0.0063346552082837
930,0.00379349966784225
931,0.0388486532923669
932,0.00165761612363023
933,0.00165761612363023
934,0.00165761612363023
935,0.00165761612363023
936,0.00165761612363023
937,0.00853166895856537
938,0.00668589872259963
939,0.0228164678998611
940,0.00222725432023474
941,0.00222725432023474
942,0.00222725432023474
943,0.00222725432023474
944,0.00222725432023474
945,0.0074878571662359
946,0.0104444010308212
947,0.0197896368264916
948,0.00227468343977824
949,0.00227468343977824
950,0.00227468343977824
951,0.00227468343977824
952,0.00227468343977824
953,0.00670281282669604
954,0.00408500652239708
955,0.0180491469240917
956,0.00148375053522356
957,0.00148375053522356
958,0.00148375053522356
959,0.00148375053522356
960,0.00148375053522356
961,0.00453816518997942
962,0.00387335790439589
963,0.0170569531524591
964,0.00111903464221089
965,0.00111903464221089
966,0.00111903464221089
967,0.00111903464221089
968,0.00111903464221089
969,0.00682010492361518
970,0.0041517604012537
971,0.0210578214545337
972,0.00179138655639106
973,0.00179138655639106
974,0.00179138655639106
975,0.00179138655639106
976,0.00179138655639106
977,0.00624591491411046
978,0.00332771314980795
979,0.0175125680876618
980,0.000889834976157281
981,0.000889834976157281
982,0.000889834976157281
983,0.000889834976157281
984,0.000889834976157281
985,0.00491428618411415
986,0.0036471389624551
987,0.0170519019183719
988,0.00130691651470179
989,0.00130691651470179
990,0.00130691651470179
991,0.00130691651470179
992,0.00130691651470179
993,0.00924806618198605
994,0.00733776430249113
995,0.0220942068554455
996,0.00382108870018197
997,0.00382108870018197
998,0.00382108870018197
999,0.00382108870018197
1000,0.00382108870018197
1001,0.00530254282699668
1002,0.00478998611643639
1003,0.017667164854983
1004,0.00141198929520422
1005,0.00141198929520422
1006,0.00141198929520422
1007,0.00141198929520422
1008,0.00141198929520422
1009,0.00426677561326508
1010,0.00383732994823086
1011,0.0236039838865182
1012,0.00124751063827798
1013,0.00124751063827798
1014,0.00124751063827798
1015,0.00124751063827798
1016,0.00124751063827798
1017,0.00416202411537684
1018,0.0038302512494955
1019,0.0179964024550037
1020,0.0010111441774604
1021,0.0010111441774604
1022,0.0010111441774604
1023,0.0010111441774604
1024,0.0010111441774604
1025,0.0041643150822626
1026,0.00378870018532639
1027,0.0191741777722832
1028,0.00101674140750875
1029,0.00101674140750875
1030,0.00101674140750875
1031,0.00101674140750875
1032,0.00101674140750875
1033,0.0079126110214364
1034,0.00412635972641635
1035,0.0213345723268382
1036,0.00199267513816162
1037,0.00199267513816162
1038,0.00199267513816162
1039,0.00199267513816162
1040,0.00199267513816162
1041,0.00971214080159142
1042,0.0136037424437257
1043,0.0189303213296509
1044,0.00303801279727362
1045,0.00303801279727362
1046,0.00303801279727362
1047,0.00303801279727362
1048,0.00303801279727362
1049,0.00494180796115044
1050,0.00371899589331981
1051,0.0176223111896042
1052,0.00123059792815231
1053,0.00123059792815231
1054,0.00123059792815231
1055,0.00123059792815231
1056,0.00123059792815231
1057,0.00337602545477138
1058,0.00361786401505412
1059,0.0567669011638726
1060,0.000700868794766877
1061,0.000700868794766877
1062,0.000700868794766877
1063,0.000700868794766877
1064,0.000700868794766877
1065,0.00384426751275038
1066,0.00460036747463091
1067,0.0172559203185284
1068,0.000854338086304276
1069,0.000854338086304276
1070,0.000854338086304276
1071,0.000854338086304276
1072,0.000854338086304276
1073,0.00401723109709383
1074,0.00316186167193074
1075,0.0171761688387538
1076,0.000827456974733404
1077,0.000827456974733404
1078,0.000827456974733404
1079,0.000827456974733404
1080,0.000827456974733404
1081,0.00630091861094787
1082,0.00833493152569674
1083,0.02283154862808
1084,0.00210370478502967
1085,0.00210370478502967
1086,0.00210370478502967
1087,0.00210370478502967
1088,0.00210370478502967
1089,0.0131514444162791
1090,0.0202868577295261
1091,0.0218624152612207
1092,0.00546251862188649
1093,0.00546251862188649
1094,0.00546251862188649
1095,0.00546251862188649
1096,0.00546251862188649
1097,0.00488776760087233
1098,0.00394367911771015
1099,0.0173909028133233
1100,0.00110508669103333
1101,0.00110508669103333
1102,0.00110508669103333
1103,0.00110508669103333
1104,0.00110508669103333
1105,0.00974344911370045
1106,0.0292649542449913
1107,0.0696177234846289
1108,0.00652237471493935
1109,0.00652237471493935
1110,0.00652237471493935
1111,0.00652237471493935
1112,0.00652237471493935
1113,0.00368925427056923
1114,0.00348272701383008
1115,0.0184029715526724
1116,0.000960370767376411
1117,0.000960370767376411
1118,0.000960370767376411
1119,0.000960370767376411
1120,0.000960370767376411
1121,0.0109330717142889
1122,0.00574618542227599
1123,0.0263329452287777
1124,0.00575963388950964
1125,0.00575963388950964
1126,0.00575963388950964
1127,0.00575963388950964
1128,0.00575963388950964
1129,0.00777835271542353
1130,0.0089535560731963
1131,0.026282971908701
1132,0.00213414616219981
1133,0.00213414616219981
1134,0.00213414616219981
1135,0.00213414616219981
1136,0.00213414616219981
1137,0.01027339896035
1138,0.00417027132420345
1139,0.0374729698822695
1140,0.00430221206290856
1141,0.00430221206290856
1142,0.00430221206290856
1143,0.00430221206290856
1144,0.00430221206290856
1145,0.00507995783034769
1146,0.00380792364276551
1147,0.0230379155248063
1148,0.00102886297067988
1149,0.00102886297067988
1150,0.00102886297067988
1151,0.00102886297067988
1152,0.00102886297067988
1153,0.00368132806346862
1154,0.00350485201377593
1155,0.0181451952520671
1156,0.000747233216387035
1157,0.000747233216387035
1158,0.000747233216387035
1159,0.000747233216387035
1160,0.000747233216387035
1161,0.00532912201634881
1162,0.00386751590506248
1163,0.0270274316391879
1164,0.001351846854829
1165,0.001351846854829
1166,0.001351846854829
1167,0.001351846854829
1168,0.001351846854829
1169,0.00514365108560528
1170,0.0038365880800133
1171,0.0174676014598032
1172,0.0013129677186016
1173,0.0013129677186016
1174,0.0013129677186016
1175,0.0013129677186016
1176,0.0013129677186016
1177,0.00405820967757527
1178,0.00475624025107759
1179,0.0166407938778678
1180,0.000810820162549207
1181,0.000810820162549207
1182,0.000810820162549207
1183,0.000810820162549207
1184,0.000810820162549207
1185,0.00468310737259276
1186,0.00384292054516438
1187,0.0176286437120187
1188,0.00110508669103332
1189,0.00110508669103332
1190,0.00110508669103332
1191,0.00110508669103332
1192,0.00110508669103332
1193,0.00601941240887527
1194,0.0037177769178896
1195,0.0191482032302954
1196,0.0011817661279653
1197,0.0011817661279653
1198,0.0011817661279653
1199,0.0011817661279653
1200,0.0011817661279653
1201,0.00526001683038952
1202,0.00384968246818108
1203,0.0330448391076149
1204,0.00261843882469254
1205,0.00261843882469254
1206,0.00261843882469254
1207,0.00261843882469254
1208,0.00261843882469254
1209,0.00999120627614115
1210,0.00404397839099509
1211,0.0226249649024851
1212,0.0027881855327031
1213,0.0027881855327031
1214,0.0027881855327031
1215,0.0027881855327031
1216,0.0027881855327031
1217,0.00532912201634881
1218,0.00385846613130682
1219,0.0231289440493288
1220,0.001351846854829
1221,0.001351846854829
1222,0.001351846854829
1223,0.001351846854829
1224,0.001351846854829
1225,0.00992218356693101
1226,0.00413461579695176
1227,0.028105821540056
1228,0.00338172684497849
1229,0.00338172684497849
1230,0.00338172684497849
1231,0.00338172684497849
1232,0.00338172684497849
1233,0.00376665540051274
1234,0.00337735521908368
1235,0.018647763219339
1236,0.000893704100709744
1237,0.000893704100709744
1238,0.000893704100709744
1239,0.000893704100709744
1240,0.000893704100709744
1241,0.00377054421446369
1242,0.0035133265564335
1243,0.0161076702741675
1244,0.000833320356496606
1245,0.000833320356496606
1246,0.000833320356496606
1247,0.000833320356496606
1248,0.000833320356496606
1249,0.0049728861801028
1250,0.0034978712290924
1251,0.01608114398426
